id_transaccion,fecha,id_cliente,tipo_producto,monto,moneda,tasa_interes,plazo_dias,canal,estado,sucursal,monto_COP,nombre,tipo_documento,numero_documento,segmento,ciudad,fecha_alta,contacto,productos,activo,estado_cliente
500401,2024-04-10,1006,CDT,886497350.0,COP,13.40,180,Cajero,Aprobada,Barranquilla,886497350.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500421,2024-07-14,1046,Cuenta de Ahorros,5544806.0,COP,0,0,Cajero,Aprobada,Bogotá,5544806.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500095,2024-02-04,1007,Cuenta de Ahorros,-12217511.0,COP,0,0,App,Pendiente,Cali,-12217511.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500406,2024-03-26,1042,Cuenta de Ahorros,1216058690.0,COP,0,0,Oficina,En proceso,Medellín,1216058690.0,TecnoSoluciones SAS,NIT,839022478-5,PYME,Bucaramanga,2019-03-13,"{'email': 'tecnosoluciones.sas@outlook.com', 'telefono': '(602) 713 6034'}","['Cuenta Ahorros', 'Credito']",0,TecnoSoluciones SAS
500404,2024-10-20,1018,Cuenta Corriente,8494772.0,COP,0,-,App,Aprobada,Bucaramanga,8494772.0,Valentina Ruiz,C.C.,889034069,Premium,Barranquilla,2019-06-16,"{'email': 'valentina.ruiz@outlook.com', 'telefono': '+57 314 871 7954'}","['Cuenta Corriente', 'CDT', 'Cuenta Ahorros']",True,Valentina Ruiz
500162,2024-12-26,1030,Crédito,61917780.0,COP,"8,2",0,Web,Rechazada,Medellín,61917780.0,Sofia Ramirez ,NIT,530802345,Premium,Bogotá,2022-12-11,"{'email': 'sofia.ramirez@outlook.com', 'telefono': '3238952955'}",['Credito'],False,Sofia Ramirez 
500106,2024-09-22,1008,Cuenta Corriente,482578.0,COP,0,0,App,Aprobada,Medellín,482578.0,LUCIA FERNANDEZ,C.C.,450758146,Premium,Bogotá,2022-07-08,{'telefono': '3269076238'},"['Credito', 'Cuenta Ahorros']",True,LUCIA FERNANDEZ
500128,2024-08-16,1035,CDT,672576890.0,COP,11.0 ,365 ,Cajero,Pendiente,Sin sucursal,672576890.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500113,2024-04-02,1024,Crédito,11323221050.0,COP,"8,9",90,Cajero,Pendiente,Medellín,11323221050.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500343,2024-10-06,1046,Cuenta de Ahorros,4655085.0,COP,0,0,Oficina,Pendiente,Barranquilla,4655085.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500381,2024-06-20,1045,Cuenta de Ahorros,10428372.0,Sin categoría,0,0,App,En proceso,Medellín,10428372.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500415,2024-07-22,1023,Crédito,8154087.0,COP,"0,126",0,Cajero,Aprobada,Medellín,8154087.0,Gabriela Nino,NIT,200660305,Personal,Cúcuta,2023-11-11,"{'email': 'gabriela.nino@outlook.com', 'telefono': '(603) 515 1432'}","['CDT', 'Credito', 'Cuenta Corriente']",False,Gabriela Nino
500359,2024-04-07,1040,Crédito,80055911.0,Sin categoría,10.76,0,Oficina,Rechazada,Barranquilla,80055911.0,Camila Ortiz,Sin tipo documento,,Sin segmento,Cali,2020-05-03,{'telefono': '+57 311 823 3229'},"['Credito', 'Cuenta Corriente', 'CDT']",True,Camila Ortiz
500077,2024-01-23,1003,Crédito,1194521.0,USD,11.2 ,365 ,Web,Pendiente,Sin sucursal,4778084000.0,Ana Maria Rojas,C.C.,533496827,Personal,Barranquilla,2020-07-01,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3290597940'}","['Cuenta Ahorros', 'Cuenta Corriente']",True,Ana Maria Rojas
500253,2024-10-11,1048,Cuenta de Ahorros,7633839.0,COP,0,0,App,Rechazada,Barranquilla,7633839.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500295,2024-04-18,1015,CDT,-67357534.0,COP,12.31,0,App,Rechazada,Bogotá,-67357534.0,Daniela Suarez,C.C.,81551884,Personal,Bogotá,2019-07-23,,['Cuenta Ahorros'],False,Daniela Suarez
500093,2024-09-10,1035,Cuenta de Ahorros,7190594.0,COP,0,0,App,Aprobada,Barranquilla,7190594.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500007,2024-02-18,1001,Cuenta Corriente,2397397.0,USD,0,-,Web,Rechazada,Bogotá,9589588000.0,María José Álvarez,C.C.,183324205,Premium,Cali,2023-10-22,"{'email': 'maria.jose.alvarez@hotmail.com', 'telefono': '3255808277'}","['Credito', 'CDT', 'Cuenta Ahorros']",False,María José Álvarez
500333,2024-03-19,1043,CDT,79054529.0,COP,13.7 ,365 ,App,Rechazada,Sin sucursal,79054529.0,Logistica Express SA,NIT,864182544-0,Empresarial,Medellín,2019-12-28,"{'email': 'logistica.express.sa@empresa.com.co', 'telefono': '+57 312 842 4100'}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",1,Logistica Express SA
500323,2024-03-06,1001,Cuenta de Ahorros,6053563.0,COP,0,-,Cajero,Pendiente,Medellín,6053563.0,María José Álvarez,C.C.,183324205,Premium,Cali,2023-10-22,"{'email': 'maria.jose.alvarez@hotmail.com', 'telefono': '3255808277'}","['Credito', 'CDT', 'Cuenta Ahorros']",False,María José Álvarez
500272,2024-10-23,1045,Crédito,105684996.0,COP,0,90,Web,Rechazada,Medellín,105684996.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500413,2024-02-23,1045,Cuenta de Ahorros,330454.0,USD,0,0,Cajero,En proceso,Medellín,1321816000.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500388,2024-04-21,1017,Crédito,9408554000.0,COP,0,365 ,Web,Aprobada,Cartagena,9408554000.0,  carlos gomez ,NIT,372704373,Sin segmento,Bogotá,2021-09-24,"{'email': 'carlos.gomez@empresa.com.co', 'telefono': '+57 316 864 1959'}",,False,  carlos gomez 
500122,2024-08-10,1045,CDT,1601135.0,COP,13.2 ,0,Web,Aprobada,Bogotá,1601135.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500384,2024-11-17,1029,Cuenta de Ahorros,3639304.0,COP,0,-,Cajero,Rechazada,Medellín,3639304.0,Camila Ortiz,NIT,992161337,Premium,Cali,2021-03-22,"{'email': 'camila.ortiz@gmail.com', 'telefono': '3197030144'}",['Credito'],True,Camila Ortiz
500402,2024-05-18,1034,Crédito,10408546190.0,COP,8.2 ,180,Web,En proceso,Barranquilla,10408546190.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500285,2024-06-07,1039,Cuenta de Ahorros,8882344.0,COP,0,-,App,Pendiente,Bogotá,8882344.0,  carlos gomez ,Sin tipo documento,,Personal,Bogotá,2021-02-01,,['Cuenta Corriente'],False,  carlos gomez 
500149,2024-02-05,1050,Crédito,87798609.0,COP,0,365 ,App,Aprobada,Cali,87798609.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500397,2023-05-06,1044,Cuenta Corriente,3421231.0,COP,0,0,Oficina,En proceso,Cali,3421231.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500048,2024-10-05,8888,CDT,28352186.0,Sin categoría,"8,2",0,Oficina,En proceso,Cali,28352186.0,,,,,,,,,,Sin identificar
500146,2024-08-24,1021,Cuenta de Ahorros,1055670.0,USD,0,0,Oficina,Aprobada,Bogotá,4222680000.0,Daniela Suarez,Sin tipo documento,,Premium,Pereira,2023-03-19,"{'email': 'daniela.suarez@empresa.com.co', 'telefono': ''}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",True,Daniela Suarez
500173,2024-09-03,1024,Cuenta de Ahorros,14650248.0,COP,0,0,App,Aprobada,Bogotá,14650248.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500234,2024-07-12,1009,CDT,7118262.0,COP,"10,7",360,Cajero,En proceso,Barranquilla,7118262.0,Gabriela Nino,Sin tipo documento,,Personal,Barranquilla,2021-08-18,"{'email': 'gabriela.nino@outlook.com', 'telefono': ''}","['Cuenta Ahorros', 'CDT', 'Cuenta Corriente']",False,Gabriela Nino
500142,2024-06-15,1005,CDT,31446430.0,COP,"8,3",360,Cajero,Pendiente,Barranquilla,31446430.0,Jorge  Mendoza,NIT,151504661,Premium,Barranquilla,2022-08-09,{'telefono': '3187164926'},"['Credito', 'Cuenta Ahorros']",False,Jorge  Mendoza
500198,2024-04-14,1049,CDT,31502951.0,COP,"13,8",0,Oficina,Rechazada,Bogotá,31502951.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
500224,2024-10-13,1045,Crédito,115300157.0,COP,"13,2",0,Oficina,Pendiente,Sin sucursal,115300157.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500304,2024-07-13,7777,CDT,62870813.0,Sin categoría,"12,0",365 ,App,En proceso,Medellín,62870813.0,,,,,,,,,,Sin identificar
500209,2024-10-21,1050,Cuenta de Ahorros,6268602.0,COP,0,-,Web,Aprobada,Medellín,6268602.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500057,2024-10-14,1015,Cuenta Corriente,6833362.0,COP,0,0,App,Pendiente,Barranquilla,6833362.0,Daniela Suarez,C.C.,81551884,Personal,Bogotá,2019-07-23,,['Cuenta Ahorros'],False,Daniela Suarez
500017,2024-03-06,1014,Crédito,645651.0,USD,13.4 ,180,Cajero,Pendiente,Barranquilla,2582604000.0,SANTIAGO VARGAS,NIT,291311700,Personal,Cali,2019-11-01,,"['Credito', 'CDT', 'Cuenta Ahorros']",True,SANTIAGO VARGAS
500377,2024-09-23,1034,CDT,47128152.0,COP,9.27,180,Cajero,En proceso,Bogotá,47128152.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500214,2024-02-13,1007,CDT,15410701.0,COP,"0,119",365 ,App,En proceso,Bogotá,15410701.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500226,2024-12-20,1046,Crédito,57379470.0,COP,0,360,Oficina,Rechazada,Barranquilla,57379470.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500030,2024-12-23,1045,CDT,62221217.0,COP,"0,136",90,Cajero,Pendiente,Bogotá,62221217.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500110,2024-02-10,1048,Crédito,85566362.0,COP,11.0 ,0,Web,Aprobada,Cartagena,85566362.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500063,2024-10-15,1037,CDT,67331919.0,COP,13.1 ,0,Web,Rechazada,Cartagena,67331919.0,Gabriela Nino,C.C.,907258312,Personal,Cúcuta,2019-12-02,{'telefono': '+57 324 789 8621'},,True,Gabriela Nino
500111,2024-09-06,1011,CDT,73279280.0,COP,0,360,App,En proceso,Bogotá,73279280.0,SANTIAGO VARGAS,NIT,339147326,Premium,Cali,2022-11-27,{'telefono': '(602) 560 7689'},['Cuenta Corriente'],False,SANTIAGO VARGAS
500205,2024-07-20,1042,Cuenta de Ahorros,10818707.0,COP,0,-,App,Rechazada,Cartagena,10818707.0,TecnoSoluciones SAS,NIT,839022478-5,PYME,Bucaramanga,2019-03-13,"{'email': 'tecnosoluciones.sas@outlook.com', 'telefono': '(602) 713 6034'}","['Cuenta Ahorros', 'Credito']",0,TecnoSoluciones SAS
500154,2024-04-03,7777,CDT,-881662825.0,COP,10.38,0,Cajero,Pendiente,Bogotá,-881662825.0,,,,,,,,,,Sin identificar
500314,2024-11-17,1040,Cuenta de Ahorros,6551971.0,COP,0,0,App,Aprobada,Barranquilla,6551971.0,Camila Ortiz,Sin tipo documento,,Sin segmento,Cali,2020-05-03,{'telefono': '+57 311 823 3229'},"['Credito', 'Cuenta Corriente', 'CDT']",True,Camila Ortiz
500263,2024-11-18,1028,CDT,35512763.0,COP,"0,127",0,App,Pendiente,Bogotá,35512763.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500211,2024-02-11,1002,Crédito,69475728.0,Sin categoría,0,0,Cajero,En proceso,Cartagena,69475728.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500009,2024-07-14,1034,Cuenta Corriente,6084361.0,COP,0,0,App,Aprobada,Barranquilla,6084361.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500102,2024-06-18,1003,CDT,58964224.0,COP,11.8 ,90,App,En proceso,Barranquilla,58964224.0,Ana Maria Rojas,C.C.,533496827,Personal,Barranquilla,2020-07-01,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3290597940'}","['Cuenta Ahorros', 'Cuenta Corriente']",True,Ana Maria Rojas
500143,2024-09-27,1027,Cuenta de Ahorros,853817.0,COP,0,0,Oficina,Pendiente,Cali,853817.0,Isabella Diaz,C.C.,1044350751,Personal,Barranquilla,2019-12-24,"{'email': 'isabella.diaz@empresa.com.co', 'telefono': '+57 313 648 7687'}","['CDT', 'Cuenta Ahorros', 'Credito']",1,Isabella Diaz
500038,2024-11-14,1037,Cuenta de Ahorros,6784611.0,COP,0,0,Cajero,Rechazada,Bogotá,6784611.0,Gabriela Nino,C.C.,907258312,Personal,Cúcuta,2019-12-02,{'telefono': '+57 324 789 8621'},,True,Gabriela Nino
500068,2024-11-14,1024,CDT,51132338.0,COP,10.3 ,180,Cajero,Rechazada,Cali,51132338.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500187,2024-05-14,1040,Crédito,54205787.0,Sin categoría,9.81,180,App,Pendiente,Cali,54205787.0,Camila Ortiz,Sin tipo documento,,Sin segmento,Cali,2020-05-03,{'telefono': '+57 311 823 3229'},"['Credito', 'Cuenta Corriente', 'CDT']",True,Camila Ortiz
500319,2024-08-26,1034,Cuenta de Ahorros,0.0,COP,0,0,App,Pendiente,Medellín,0.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500274,2024-05-07,1002,Cuenta de Ahorros,11727408.0,COP,0,0,Web,Rechazada,Bucaramanga,11727408.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500317,2024-02-06,7777,CDT,383429300.0,COP,"10,6",360,Oficina,Aprobada,Cartagena,383429300.0,,,,,,,,,,Sin identificar
500084,2024-03-27,1039,Cuenta Corriente,0.0,USD,0,0,Oficina,Pendiente,Cali,0.0,  carlos gomez ,Sin tipo documento,,Personal,Bogotá,2021-02-01,,['Cuenta Corriente'],False,  carlos gomez 
500121,2024-08-23,1026,Cuenta de Ahorros,193633625.0,COP,0,0,Oficina,Pendiente,Medellín,193633625.0,Gabriela Nino,C.C.,309617176,Premium,Cúcuta,2019-07-13,"{'email': 'gabriela.nino@empresa.com.co', 'telefono': '(602) 211 3244'}",['CDT'],False,Gabriela Nino
500422,2024-12-05,1048,CDT,44490033.0,COP,"0,088",180,App,Aprobada,Cartagena,44490033.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500351,2024-07-02,1004,CDT,3510150990.0,COP,"8,8",180,App,En proceso,Cali,3510150990.0,Isabella Diaz,C.C.,342601915,Premium,Medellín,2022-01-07,"{'email': 'isabella.diaz@empresa.com.co', 'telefono': '3138849654'}",['Cuenta Ahorros'],True,Isabella Diaz
500419,2024-01-23,1034,CDT,21091805.0,COP,"0,085",365 ,Cajero,Aprobada,Barranquilla,21091805.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500147,2024-12-10,1034,Crédito,8363913490.0,COP,"0,084",180,App,Aprobada,Cali,8363913490.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500145,2024-10-01,1034,Cuenta Corriente,560559.0,USD,0,-,Oficina,En proceso,Cali,2242236000.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500396,2024-08-22,1050,CDT,76033808.0,COP,"0,083",365 ,Cajero,Pendiente,Cartagena,76033808.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500249,2024-12-02,7777,Cuenta de Ahorros,202809590.0,COP,0,-,Cajero,Rechazada,Bucaramanga,202809590.0,,,,,,,,,,Sin identificar
500282,2024-12-13,1034,Cuenta de Ahorros,950006.0,COP,0,0,Web,Pendiente,Medellín,950006.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500360,2024-01-08,1028,Cuenta Corriente,5544445.0,COP,0,-,Cajero,Aprobada,Sin sucursal,5544445.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500094,2024-09-21,1017,Cuenta Corriente,8019130.0,COP,0,0,Web,Aprobada,Bucaramanga,8019130.0,  carlos gomez ,NIT,372704373,Sin segmento,Bogotá,2021-09-24,"{'email': 'carlos.gomez@empresa.com.co', 'telefono': '+57 316 864 1959'}",,False,  carlos gomez 
500393,2024-09-25,1001,Crédito,4841651.0,COP,"10,0",90,App,Pendiente,Bogotá,4841651.0,María José Álvarez,C.C.,183324205,Premium,Cali,2023-10-22,"{'email': 'maria.jose.alvarez@hotmail.com', 'telefono': '3255808277'}","['Credito', 'CDT', 'Cuenta Ahorros']",False,María José Álvarez
500235,2024-03-23,1008,Crédito,24316548.0,COP,"13,3",90,Cajero,Aprobada,Cali,24316548.0,LUCIA FERNANDEZ,C.C.,450758146,Premium,Bogotá,2022-07-08,{'telefono': '3269076238'},"['Credito', 'Cuenta Ahorros']",True,LUCIA FERNANDEZ
500114,2024-08-12,1018,Crédito,26641248.0,COP,13.9 ,180,Cajero,Aprobada,Bogotá,26641248.0,Valentina Ruiz,C.C.,889034069,Premium,Barranquilla,2019-06-16,"{'email': 'valentina.ruiz@outlook.com', 'telefono': '+57 314 871 7954'}","['Cuenta Corriente', 'CDT', 'Cuenta Ahorros']",True,Valentina Ruiz
500416,2024-10-10,1010,CDT,52045593.0,COP,0,0,Cajero,Pendiente,Medellín,52045593.0,Gabriela Nino,C.C.,370668724,Personal,Medellín,2023-12-02,{'telefono': '+57 328 989 5588'},"['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",True,Gabriela Nino
500067,2024-11-11,1024,CDT,44129606.0,Sin categoría,0,360,Oficina,Pendiente,Barranquilla,44129606.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500403,2024-11-06,1020,CDT,48252396.0,COP,12.8 ,360,Oficina,Rechazada,Medellín,48252396.0,Ana Maria Rojas,NIT,876641426,Premium,Pereira,2021-12-14,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3107217439'}",['CDT'],0,Ana Maria Rojas
500126,2025-12-21,1003,CDT,46304145.0,COP,9.1 ,360,App,Pendiente,Barranquilla,46304145.0,Ana Maria Rojas,C.C.,533496827,Personal,Barranquilla,2020-07-01,"{'email': 'ana.maria.rojas@empresa.com.co', 'telefono': '3290597940'}","['Cuenta Ahorros', 'Cuenta Corriente']",True,Ana Maria Rojas
500132,2024-11-08,1048,CDT,78274138.0,COP,9.57,180,Cajero,Pendiente,Barranquilla,78274138.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500247,2024-11-15,8888,CDT,44646856.0,COP,"13,9",365 ,Web,Pendiente,Cali,44646856.0,,,,,,,,,,Sin identificar
500391,2024-07-28,1028,Cuenta de Ahorros,13238727.0,Sin categoría,0,0,App,Pendiente,Medellín,13238727.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500100,2024-11-14,1038,Crédito,11487342990.0,COP,0,180,Cajero,Rechazada,Barranquilla,11487342990.0,diego torres,NIT,1054729284,Premium,Cali,2019-08-24,"{'email': 'diego.torres@empresa.com.co', 'telefono': '+57 318 369 7021'}","['Credito', 'Cuenta Ahorros']",True,diego torres
500387,2024-07-07,1028,CDT,14252608.0,COP,0,0,App,Rechazada,Cali,14252608.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500199,2024-03-13,1007,CDT,63909932.0,COP,10.96,0,Cajero,Pendiente,Bucaramanga,63909932.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500159,2024-07-15,1035,Cuenta de Ahorros,10363721.0,Sin categoría,0,0,Cajero,Aprobada,Barranquilla,10363721.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500338,2024-12-05,1048,CDT,44490033.0,COP,"0,088",180,App,Aprobada,Cartagena,44490033.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500303,2024-09-22,1006,CDT,31075165.0,COP,12.35,365 ,Oficina,Pendiente,Cartagena,31075165.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500153,2024-08-15,1021,CDT,29237881.0,Sin categoría,"0,126",0,Oficina,Rechazada,Medellín,29237881.0,Daniela Suarez,Sin tipo documento,,Premium,Pereira,2023-03-19,"{'email': 'daniela.suarez@empresa.com.co', 'telefono': ''}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",True,Daniela Suarez
500076,2024-05-27,9999,CDT,48473995.0,COP,"0,102",0,Cajero,Rechazada,Sin sucursal,48473995.0,,,,,,,,,,Sin identificar
500269,2024-09-07,1038,Cuenta de Ahorros,8260314.0,COP,0,-,Cajero,Rechazada,Cali,8260314.0,diego torres,NIT,1054729284,Premium,Cali,2019-08-24,"{'email': 'diego.torres@empresa.com.co', 'telefono': '+57 318 369 7021'}","['Credito', 'Cuenta Ahorros']",True,diego torres
500366,2024-11-24,1005,Cuenta de Ahorros,1031388200.0,COP,0,0,App,Aprobada,Cali,1031388200.0,Jorge  Mendoza,NIT,151504661,Premium,Barranquilla,2022-08-09,{'telefono': '3187164926'},"['Credito', 'Cuenta Ahorros']",False,Jorge  Mendoza
